"id","x","y","bio1","bio12","climColor","geoColor"
1412,78.3333333333334,18.3333333333333,0.944771389769126,0.652784065187868,"#91D100","#869900"
1413,81.6666666666667,18.3333333333333,0.875961973743775,0.755545495699412,"#59CE00","#899C00"
1414,85,18.3333333333333,0.867360796740607,0.736985061113626,"#5CCA00","#8D9F00"
1415,91.6666666666667,18.3333333333333,0.820280669986419,0.99818922589407,"#0BEB00","#94A500"
1416,95,18.3333333333333,0.87143503847895,0.897691263014939,"#31E100","#97A800"
1417,98.3333333333334,18.3333333333333,0.784517881394296,0.787234042553192,"#30C200","#9AAB00"
1418,101.666666666667,18.3333333333333,0.755545495699412,0.799456767768221,"#22BF00","#9DAE00"
1419,105,18.3333333333333,0.723856948845631,0.870982344952467,"#04C900","#A0B100"
1420,108.333333333333,18.3333333333333,0.749660479855138,0.784970574920779,"#24BC00","#A3B400"
1421,111.666666666667,18.3333333333333,0.761430511543685,0.846536894522408,"#18C900","#A6B600"
1422,121.666666666667,18.3333333333333,0.784970574920779,0.93481213218651,"#0CDC00","#AFBE00"
1423,145,18.3333333333333,0.833861475780896,0.852874603893164,"#30D500","#C1D000"
1424,165,18.3333333333333,0.911272068809416,0.631507469443187,"#8FC900","#D0DD00"
1425,-98.3333333333333,15,0.793119058397465,0.753734721593481,"#3DBE00","#0006AB"
1426,-95,15,0.743322770484382,0.676776822091444,"#44A700","#0006A8"
1427,-91.6666666666667,15,0.678134902670892,0.868718877320054,"#00C30E","#0006A5"
1428,-88.3333333333333,15,0.715255771842463,0.854232684472612,"#05C400","#0006A2"
1429,-85,15,0.77636939791761,0.892258940697148,"#12D300","#00069F"
1430,-81.6666666666667,15,0.844726120416478,0.940697148030783,"#1FE400","#00069C"
1431,-61.6666666666667,15,0.787234042553192,0.872793119058398,"#1BD100","#000787"
1432,-25,15,0.689452240832956,0.239022181982798,"#AF0F00","#000B56"
1433,-21.6666666666667,15,0.740606609325487,0.0543232231779086,"#DB0008","#000C51"
1434,-18.3333333333333,15,0.837030330466274,0.450430058850158,"#B39700","#000D4A"
1435,-15,15,0.973743775464011,0.406971480307832,"#D5AB00","#000F44"
1436,-11.6666666666667,15,0.995020371208692,0.417836124943413,"#D9B400","#00113C"
1437,-8.33333333333331,15,0.985061113626075,0.385242191036668,"#D8A600","#001334"
1438,-5,15,0.969216840199185,0.337256677229516,"#D89000","#00192A"
1439,-1.66666666666666,15,0.997736532367587,0.323675871435038,"#DF9400","#00221F"
1440,1.66666666666669,15,0.998641919420552,0.270258035310095,"#E38300","#002202"
1441,5,15,0.996831145314622,0.276143051154368,"#E28400","#122A00"
1442,8.33333333333334,15,0.971027614305115,0.196921684019919,"#E66600","#203400"
1443,11.6666666666667,15,0.950203712086917,0.0846536894522408,"#F04300","#2C3C00"
1444,15,15,0.986871887732005,0.110457220461747,"#F25400","#354400"
1445,18.3333333333333,15,1,0.102761430511544,"#F55500","#3D4A00"
1446,21.6666666666667,15,0.949298325033952,0.178361249434133,"#E45A00","#445100"
1447,25,15,0.781349026708918,0.157990040742417,"#CD1E00","#4B5600"
1448,28.3333333333333,15,0.90674513354459,0.130828429153463,"#E44100","#515C00"
1449,31.6666666666667,15,0.986419194205523,0.131281122679946,"#F05900","#576100"
1450,35,15,0.994567677682209,0.275690357627886,"#E28300","#5C6600"
1451,38.3333333333333,15,0.762788592123133,0.413309189678588,"#A16D00","#626B00"
1452,41.6666666666667,15,0.999094612947035,0.113626075147125,"#F45800","#676F00"
1453,45,15,0.655047532820281,0.119963784517881,"#C6001B","#6B7400"
1454,48.3333333333333,15,0.682209144409235,0.04753282028067,"#D7001E","#707800"
1455,51.6666666666667,15,0.747397012222725,0.050701674966048,"#DD0006","#747C00"
1456,71.6666666666667,15,0.944318696242644,0.965142598460842,"#38F500","#8B9200"
1457,75,15,0.816659121774559,0.722498868266184,"#50BE00","#8F9500"
1458,78.3333333333334,15,0.956088727931191,0.549117247623359,"#BCCF00","#929800"
1459,81.6666666666667,15,0.989588048890901,0.663648709823449,"#99DB00","#959C00"
1460,91.6666666666667,15,0.939339067451335,0.922136713444998,"#40EE00","#9FA500"
1461,95,15,0.924852874603893,0.952919873245813,"#35F100","#A2A800"
1462,98.3333333333334,15,0.839293798098687,0.893164327750113,"#28DC00","#A5AB00"
1463,101.666666666667,15,0.938886373924853,0.743775464010865,"#70D800","#A8AE00"
1464,105,15,0.881846989588049,0.839293798098687,"#43DA00","#ABB000"
1465,108.333333333333,15,0.737437754640109,0.908103214124038,"#01D200","#AEB300"
1466,111.666666666667,15,0.925305568130376,0.781801720235401,"#61DA00","#B1B600"
1467,118.333333333333,15,0.940697148030783,0.97012222725215,"#36F500","#B6BB00"
1468,121.666666666667,15,0.848800362154821,0.938886373924853,"#20E500","#B9BE00"
1469,125,15,0.884110457220462,0.988229968311453,"#21F100","#BBC000"
1470,145,15,0.905387052965143,0.900407424173834,"#3BE700","#CBCF00"
1471,168.333333333333,15,0.948845631507469,0.800814848347669,"#63E000","#DBDF00"
1472,-108.333333333333,11.6666666666667,0.927116342236306,0.161611588954278,"#E34F00","#0500B3"
1473,-88.3333333333333,11.6666666666667,0.936170212765957,0.844273426889996,"#53E400","#0600A2"
1474,-85,11.6666666666667,0.7922136713445,0.914893617021277,"#13DA00","#06009F"
1475,-81.6666666666667,11.6666666666667,0.880036215482119,0.956994114984156,"#26EC00","#06009C"
1476,-75,11.6666666666667,0.792666364870982,0.762788592123133,"#3ABF00","#070095"
1477,-71.6666666666667,11.6666666666667,0.895427795382526,0.585785423268447,"#9CC200","#070092"
1478,-68.3333333333333,11.6666666666667,0.775916704391127,0.617021276595745,"#69A700","#07008E"
1479,-65,11.6666666666667,0.823449524671797,0.626980534178361,"#75B400","#07008B"
1480,-61.6666666666667,11.6666666666667,0.858306926210955,0.850611136260751,"#39D800","#070087"
1481,-58.3333333333333,11.6666666666667,0.830692621095518,0.763241285649615,"#48C600","#070084"
1482,-18.3333333333333,11.6666666666667,0.851969216840199,0.706654594839294,"#61C300","#0D004A"
1483,-15,11.6666666666667,0.93481213218651,0.838388411045722,"#54E300","#0F0044"
1484,-11.6666666666667,11.6666666666667,0.863739248528746,0.788592123132639,"#4BD000","#11003C"
1485,-8.33333333333331,11.6666666666667,0.921684019918515,0.709823449524672,"#76D100","#130034"
1486,-5,11.6666666666667,0.952014486192847,0.65323675871435,"#92D300","#19002A"
1487,-1.66666666666666,11.6666666666667,0.982797645993662,0.613399728383884,"#A9D700","#22001F"
1488,1.66666666666669,11.6666666666667,0.98415572657311,0.611588954277954,"#AAD700","#220002"
1489,5,11.6666666666667,0.956994114984156,0.629244001810774,"#9DD200","#2A1200"
1490,8.33333333333334,11.6666666666667,0.842915346310548,0.607514712539611,"#84B700","#342000"
1491,11.6666666666667,11.6666666666667,0.846536894522408,0.534631054775917,"#A5B400","#3C2C00"
1492,15,11.6666666666667,0.980534178361249,0.48936170212766,"#D4CD00","#443500"
1493,18.3333333333333,11.6666666666667,0.994114984155727,0.55273879583522,"#C3D700","#4A3D00"
1494,21.6666666666667,11.6666666666667,0.928474422815754,0.560434585785423,"#B0C900","#514400"
1495,25,11.6666666666667,0.870982344952467,0.452240832956089,"#BBA200","#564B00"
1496,28.3333333333333,11.6666666666667,0.9506564056134,0.421457673155274,"#CFAA00","#5C5100"
1497,31.6666666666667,11.6666666666667,0.964237211407877,0.464463558171118,"#D1BF00","#615700"
1498,35,11.6666666666667,0.889995473064735,0.639203259393391,"#86C400","#665C00"
1499,38.3333333333333,11.6666666666667,0.60570393843368,0.678587596197374,"#028A00","#6B6200"
1500,41.6666666666667,11.6666666666667,0.955636034404708,0.214124038026256,"#E16600","#6F6700"
1501,45,11.6666666666667,0.979628791308284,0.0502489814395654,"#F94300","#746B00"
1502,48.3333333333333,11.6666666666667,0.733816206428248,0.0651878678134903,"#D90008","#787000"
1503,51.6666666666667,11.6666666666667,0.890448166591218,0.034857401539158,"#F02600","#7C7400"
1504,55,11.6666666666667,0.865097329108194,0.057039384336804,"#E92300","#807800"
1505,71.6666666666667,11.6666666666667,0.981892258940697,0.8415572657311,"#61EB00","#928B00"
1506,75,11.6666666666667,0.783612494341331,0.907197827071073,"#12D700","#958F00"
1507,78.3333333333334,11.6666666666667,0.912630149388864,0.630149388863739,"#90C900","#989200"
1508,81.6666666666667,11.6666666666667,0.992756903576279,0.71661385242191,"#88E000","#9C9500"
1509,91.6666666666667,11.6666666666667,0.901765504753282,0.965595291987325,"#2BF000","#A59F00"
1510,95,11.6666666666667,0.877772747849706,0.981439565414215,"#20EF00","#A8A200"
1511,98.3333333333334,11.6666666666667,0.868266183793572,0.9506564056134,"#24E900","#ABA500"
1512,101.666666666667,11.6666666666667,0.922136713444998,0.882752376641014,"#45E700","#AEA800"
1513,105,11.6666666666667,0.940244454504301,0.84336803983703,"#54E400","#B0AB00"
1514,108.333333333333,11.6666666666667,0.769578995020371,0.83974649162517,"#1DC900","#B3AE00"
1515,115,11.6666666666667,0.954730647351743,0.807152557718425,"#62E200","#B9B300"
1516,118.333333333333,11.6666666666667,0.935264825712992,0.910366681756451,"#42EC00","#BBB600"
1517,121.666666666667,11.6666666666667,0.911724762335899,0.943413309189679,"#33EE00","#BEB900"
1518,125,11.6666666666667,0.914893617021277,0.93843368039837,"#35ED00","#C0BB00"
1519,145,11.6666666666667,0.931643277501132,0.91896785875962,"#3FED00","#CFCB00"
1520,161.666666666667,11.6666666666667,0.979176097781802,0.801267541874151,"#6BE600","#DBD600"
1521,165,11.6666666666667,0.976912630149389,0.87505658669081,"#57EE00","#DDD900"
1522,168.333333333333,11.6666666666667,0.968764146672703,0.90312358533273,"#4EF000","#DFDB00"
1523,171.666666666667,11.6666666666667,0.961068356722499,0.925305568130376,"#46F200","#E2DD00"
1524,-85,8.33333333333333,0.703033046627433,0.964689904934359,"#00DA17","#12009F"
1525,-81.6666666666667,8.33333333333333,0.775011317338162,0.953825260298778,"#05DF00","#13009C"
1526,-78.3333333333333,8.33333333333333,0.846084200995926,0.93662290629244,"#20E400","#130099"
1527,-75,8.33333333333333,0.866455409687641,0.902670891806247,"#2EE100","#140096"
1528,-71.6666666666667,8.33333333333333,0.71480307831598,0.835219556360344,"#09C000","#140092"
1529,-68.3333333333333,8.33333333333333,0.932095971027614,0.809416025350837,"#5BDF00","#15008F"
1530,-65,8.33333333333333,0.91715708465369,0.74649162516976,"#69D400","#15008C"
1531,-61.6666666666667,8.33333333333333,0.867813490267089,0.811226799456768,"#46D400","#160088"
1532,-58.3333333333333,8.33333333333333,0.884563150746944,0.929832503395201,"#2EE800","#160084"
1533,-15,8.33333333333333,0.987324581258488,0.992304210049796,"#3EFE00","#2A004A"
1534,-11.6666666666667,8.33333333333333,0.85559076505206,0.949751018560435,"#20E700","#2F0044"
1535,-8.33333333333331,8.33333333333333,0.784065187867814,0.849253055681304,"#20CD00","#36003F"
1536,-5,8.33333333333333,0.908103214124038,0.717066545948393,"#70CF00","#3A0036"
1537,-1.66666666666666,8.33333333333333,0.933001358080579,0.725215029425079,"#75D500","#380024"
1538,1.66666666666669,8.33333333333333,0.920325939339067,0.72883657763694,"#70D300","#380013"
1539,5,8.33333333333333,0.899954730647352,0.745133544590312,"#64D100","#3A0004"
1540,8.33333333333334,8.33333333333333,0.876414667270258,0.770031688546854,"#55D000","#3F0900"
1541,11.6666666666667,8.33333333333333,0.824354911724762,0.741511996378452,"#4CC200","#441500"
1542,15,8.33333333333333,0.83974649162517,0.720688094160253,"#58C200","#4A1F00"
1543,18.3333333333333,8.33333333333333,0.888637392485288,0.708012675418741,"#6DCB00","#4F2800"
1544,21.6666666666667,8.33333333333333,0.820733363512902,0.717971933001358,"#53BE00","#543000"
1545,25,8.33333333333333,0.80986871887732,0.691263014938886,"#58B800","#5A3800"
1546,28.3333333333333,8.33333333333333,0.95246717971933,0.648257129923042,"#94D300","#5F3F00"
1547,31.6666666666667,8.33333333333333,0.973291081937528,0.614757808963332,"#A6D500","#634500"
1548,35,8.33333333333333,0.696695337256677,0.760977818017202,"#15AE00","#684B00"
1549,38.3333333333333,8.33333333333333,0.58985966500679,0.708465368945224,"#009110","#6C5100"
1550,41.6666666666667,8.33333333333333,0.694431869624264,0.51063829787234,"#838700","#715700"
1551,45,8.33333333333333,0.747849705749208,0.247623358985966,"#B72A00","#755C00"
1552,48.3333333333333,8.33333333333333,0.803531009506564,0.105930285196922,"#D91900","#796100"
1553,51.6666666666667,8.33333333333333,0.971933001358081,0.0701674966047986,"#F54600","#7D6500"
1554,71.6666666666667,8.33333333333333,0.953825260298778,0.841104572204617,"#59E600","#927E00"
1555,75,8.33333333333333,0.949751018560435,0.969216840199185,"#39F600","#968200"
1556,78.3333333333334,8.33333333333333,0.96831145314622,0.713444997736532,"#83DB00","#998600"
1557,81.6666666666667,8.33333333333333,0.902670891806247,0.845631507469443,"#48DE00","#9C8900"
1558,91.6666666666667,8.33333333333333,0.957899502037121,0.928927116342236,"#44F200","#A59400"
1559,95,8.33333333333333,0.945224083295609,0.919420552286102,"#43EF00","#A89700"
1560,98.3333333333334,8.33333333333333,0.910366681756451,0.924400181077411,"#37EB00","#AB9A00"
1561,101.666666666667,8.33333333333333,0.947487550928022,0.877772747849706,"#4EEA00","#AE9D00"
1562,105,8.33333333333333,0.916251697600724,0.88727931190584,"#42E600","#B1A000"
1563,108.333333333333,8.33333333333333,0.923947487550928,0.824807605251245,"#54DF00","#B4A300"
1564,115,8.33333333333333,0.93662290629244,0.884563150746944,"#49E900","#B9A900"
1565,118.333333333333,8.33333333333333,0.899502037120869,0.873698506111363,"#40E200","#BCAC00"
1566,121.666666666667,8.33333333333333,0.887732005432322,0.915799004074242,"#32E600","#BEAF00"
1567,125,8.33333333333333,0.806247170665459,0.949298325033952,"#10E100","#C1B200"
1568,135,8.33333333333333,0.962426437301947,0.989135355364418,"#38FB00","#C8BA00"
1569,138.333333333333,8.33333333333333,0.946582163875057,0.969669533725668,"#38F600","#CBBC00"
1570,141.666666666667,8.33333333333333,0.96650067904029,0.945676776822091,"#43F500","#CDBF00"
1571,145,8.33333333333333,0.961068356722499,0.961521050248981,"#3EF700","#D0C100"
1572,148.333333333333,8.33333333333333,0.963784517881394,0.977365323675871,"#3BF900","#D2C400"
1573,151.666666666667,8.33333333333333,0.961068356722499,0.990040742417383,"#37FB00","#D4C600"
1574,158.333333333333,8.33333333333333,0.944318696242644,0.997736532367587,"#31FA00","#D9CB00"
1575,165,8.33333333333333,0.976912630149389,0.936170212765957,"#48F600","#DDD000"
1576,168.333333333333,8.33333333333333,0.975101856043459,0.955636034404708,"#43F800","#E0D200"
1577,171.666666666667,8.33333333333333,0.961521050248981,0.974196468990493,"#3BF900","#E2D500"
1578,-161.666666666667,5,0.955183340878225,0.993209597102761,"#35FA00","#1600DB"
1579,-158.333333333333,5,0.944318696242644,0.903576278859212,"#46ED00","#1700D9"
1580,-81.6666666666667,5,0.801267541874151,0.863286555002263,"#22D200","#1F009D"
1581,-78.3333333333333,5,0.825260298777727,1,"#0CEC00","#20009A"
1582,-75,5,0.630602082390222,0.905839746491625,"#00C728","#210097"
1583,-71.6666666666667,5,0.767768220914441,0.914440923494794,"#0AD700","#210094"
1584,-68.3333333333333,5,0.947034857401539,0.951109099139882,"#3CF300","#220091"
1585,-65,5,0.76414667270258,0.962879130828429,"#00DF01","#23008D"
1586,-61.6666666666667,5,0.741059302851969,0.894975101856043,"#05D000","#24008A"
1587,-58.3333333333333,5,0.876867360796741,0.894522408329561,"#34E200","#250086"
1588,-55,5,0.872340425531915,0.918062471706655,"#2DE500","#260083"
1589,-51.6666666666667,5,0.821186057039384,0.976459936622906,"#0FE800","#27007F"
1590,-11.6666666666667,5,0.837935717519239,0.988682661837936,"#12EC00","#49004F"
1591,-8.33333333333331,5,0.827976459936623,0.917609778180172,"#1EDF00","#4B0046"
1592,-5,5,0.882299683114531,0.795382526029878,"#50D400","#490038"
1593,-1.66666666666666,5,0.862833861475781,0.813037573562698,"#44D300","#48002A"
1594,1.66666666666669,5,0.937528293345405,0.68492530556813,"#83D200","#48001D"
1595,5,5,0.907197827071073,0.925758261656858,"#36EA00","#490011"
1596,8.33333333333334,5,0.836124943413309,0.929379809868719,"#1EE200","#4B0005"
1597,11.6666666666667,5,0.726120416478044,0.853779990946129,"#09C600","#4F0500"
1598,15,5,0.728383884110457,0.803531009506564,"#16BC00","#520F00"
1599,18.3333333333333,5,0.773200543232232,0.81167949298325,"#25C400","#561800"
1600,21.6666666666667,5,0.763693979176098,0.825260298777727,"#1EC500","#5B2000"
1601,25,5,0.772295156179267,0.830239927569036,"#20C800","#5F2800"
1602,28.3333333333333,5,0.79402444545043,0.789044816659122,"#33C400","#632F00"
1603,31.6666666666667,5,0.879130828429153,0.674966047985514,"#75C500","#673600"
1604,35,5,0.851063829787234,0.502942507922137,"#B5B400","#6C3C00"
1605,38.3333333333333,5,0.665006790402897,0.533725667722952,"#687D00","#704200"
1606,41.6666666666667,5,0.894522408329561,0.326392032593934,"#C97700","#744800"
1607,45,5,0.964689904934359,0.274784970574921,"#DC7B00","#784E00"
1608,48.3333333333333,5,0.945676776822091,0.154821186057039,"#E75300","#7B5300"
1609,71.6666666666667,5,0.966953372566772,0.85921231326392,"#58EA00","#947200"
1610,75,5,0.967406066093255,0.862833861475781,"#57EB00","#977600"
1611,78.3333333333334,5,0.927116342236306,0.972385694884563,"#31F400","#9A7A00"
1612,81.6666666666667,5,0.88909008601177,0.87143503847895,"#3DE000","#9D7E00"
1613,95,5,0.810321412403803,0.933001358080579,"#15DF00","#A98C00"
1614,98.3333333333334,5,0.74649162516976,0.901312811226799,"#06D200","#AC8F00"
1615,101.666666666667,5,0.82752376641014,0.941602535083748,"#19E300","#AF9300"
1616,105,5,0.900860117700317,0.95246717971933,"#2EEE00","#B29600"
1617,108.333333333333,5,0.907650520597555,0.912630149388864,"#39E900","#B49900"
1618,111.666666666667,5,0.908555907650521,0.992756903576279,"#27F400","#B79C00"
1619,115,5,0.779538252602988,0.964237211407877,"#04E100","#BA9F00"
1620,118.333333333333,5,0.872793119058398,0.937528293345405,"#28E800","#BCA200"
1621,121.666666666667,5,0.913082842915346,0.865550022634676,"#46E300","#BFA500"
1622,125,5,0.79583521955636,0.886373924852875,"#1BD500","#C1A800"
1623,128.333333333333,5,0.894975101856043,0.973743775464011,"#27F000","#C4AB00"
1624,131.666666666667,5,0.953825260298778,0.961068356722499,"#3CF600","#C6AE00"
